Date,Open,High,Low,Close,Adj Close,Volume
15/07/2014,105.550003,106.690002,103.260002,106.540001,100.013626,15878345
16/07/2014,107.510002,108.800003,105.900002,108.43,101.787857,12173000
17/07/2014,107.339996,110.360001,107.290001,109.529999,102.82048,13624155
18/07/2014,109.199997,111.379997,107.5,110.720001,103.937569,20923335
21/07/2014,111.599998,112.699997,110.620003,111.639999,104.801216,10681925
22/07/2014,112.040001,112.389999,108.199997,109.190002,102.501305,19285245
23/07/2014,109.949997,110.900002,105.510002,107.309998,100.736465,36305975
24/07/2014,107.699997,109.959999,106.959999,108.980003,102.304169,20594690
25/07/2014,108.620003,110.25,106.690002,107.82,101.215225,13230920
28/07/2014,108,109.199997,106.5,107.330002,100.755234,9100720
30/07/2014,107.400002,108.800003,106.260002,108.379997,101.740906,14940830
31/07/2014,107.459999,109.5,107.459999,108.220001,101.590721,16687645
01/08/2014,107.139999,109.599998,106.029999,107.260002,100.689537,19918900
04/08/2014,107.800003,108.959999,107,108.489998,101.844177,11342575
05/08/2014,108.800003,109.400002,107.400002,108.940002,102.266617,13652470
06/08/2014,108,109.040001,107.199997,107.529999,100.942986,13717075
07/08/2014,107,107.959999,106.050003,106.440002,99.919762,14193945
08/08/2014,104.800003,105.379997,103.209999,104.260002,97.873306,18137860
11/08/2014,105,107.089996,104.660004,106.790001,100.248322,16341530
12/08/2014,107.300003,109.599998,106.93,109.089996,102.407425,12712735
13/08/2014,108.599998,109.599998,107.82,109.040001,102.360489,18687725
14/08/2014,108.629997,109.230003,107.279999,108.169998,101.543777,9303355
18/08/2014,107.449997,112,107.449997,111.879997,105.026512,16438715
19/08/2014,112.760002,116.349998,112.57,115.849998,108.753326,28744215
20/08/2014,116.379997,116.93,114.75,116.529999,109.391678,12854710
21/08/2014,115.800003,117.879997,114.629997,114.989998,107.946007,20209010
22/08/2014,115.300003,117.599998,115.300003,116.779999,109.626358,14629055
25/08/2014,117.199997,118.669998,114.650002,115.269997,108.208855,16523290
26/08/2014,113,114.879997,111.360001,113.540001,106.584839,18530280
27/08/2014,114.300003,115.300003,113.260002,114.720001,107.692551,10521530
28/08/2014,115.440002,115.540001,113.160004,114.410004,107.401543,12930910
01/09/2014,114.879997,119.489998,114.529999,119.279999,111.973213,17242775
02/09/2014,119.599998,122.489998,119.540001,121.720001,114.263748,23281320
03/09/2014,122.239998,125.68,122,124.870003,117.220787,36167575
04/09/2014,125.199997,125.279999,122.82,123.830002,116.244484,12723880
05/09/2014,123.800003,124.919998,121.309998,122.330002,114.83638,14048445
08/09/2014,122.989998,124.400002,121.93,124.18,116.573059,9623690
09/09/2014,124.199997,125.699997,123,125.160004,117.493019,11380145
10/09/2014,124,124.580002,122.379997,124.089996,116.488564,13272385
11/09/2014,124.599998,125.849998,124.510002,125.099998,117.436699,10535900
12/09/2014,125.239998,126.940002,124.599998,126.599998,118.844818,10529130
15/09/2014,124.839996,124.839996,119.580002,120.050003,112.69606,21389680
16/09/2014,117.949997,119.360001,114.82,115.199997,108.143143,20635070
17/09/2014,116,118.599998,114.260002,117.400002,110.208374,22373330
18/09/2014,116.25,119.599998,115.389999,118.959999,111.672821,14341395
19/09/2014,119.199997,119.739998,116.120003,116.480003,109.344727,9684735
22/09/2014,116.980003,118.800003,116.599998,118.440002,111.184677,7809745
23/09/2014,118.400002,119.43,116.099998,116.610001,109.466766,6562715
24/09/2014,115.440002,116.480003,112.519997,113.690002,106.725647,8890980
25/09/2014,113,113.580002,108.339996,108.779999,102.116425,12011790
26/09/2014,107.699997,115.550003,107.190002,114.709999,107.683151,13249530
29/09/2014,114.800003,115.160004,112.309998,113.690002,106.725647,7332935
30/09/2014,112.699997,114.400002,110.769997,111.769997,104.923248,9510265
01/10/2014,112.379997,112.720001,110.510002,111.489998,104.660408,5309380
07/10/2014,110.5,112.959999,109.190002,110.220001,103.468208,6322180
08/10/2014,109.120003,111.589996,109.019997,110.790001,104.003296,6727305
09/10/2014,111.440002,116.129997,111.440002,115.690002,108.603127,9761695
10/10/2014,114.400002,115.540001,112.25,114.610001,107.589287,8274295
13/10/2014,113.470001,117.739998,113.199997,117.089996,109.917358,9097035
14/10/2014,117.400002,119.379997,116.690002,117.459999,110.264694,8819670
15/10/2014,117.459999,117.459999,117.459999,117.459999,110.264694,0
16/10/2014,116.279999,120.150002,115.730003,117.720001,110.508781,13356615
17/10/2014,117.019997,120,117.019997,119.660004,112.329948,9083030
20/10/2014,122.800003,123.599998,121.230003,122.769997,115.24942,9029220
21/10/2014,123,125,122.43,124.730003,117.089378,8625255
22/10/2014,125.800003,126.199997,123.129997,124.239998,116.629379,6112170
27/10/2014,124.400002,129.160004,123.800003,128.789993,120.900642,12679510
28/10/2014,128.800003,129.369995,126.540001,128.259995,120.403122,6769400
29/10/2014,128.660004,129,127.050003,127.660004,119.839874,7074230
30/10/2014,128.190002,132.940002,127.199997,132.520004,124.402176,31458985
31/10/2014,133.600006,137.839996,133.199997,136.899994,128.513855,15570795
03/11/2014,137.080002,137.089996,135.100006,135.669998,127.359207,9279455
05/11/2014,136.179993,137.800003,133.429993,133.970001,125.763344,9979795
07/11/2014,134.979996,136.179993,133.009995,135.229996,126.946152,9392425
10/11/2014,135.600006,136.309998,133.639999,134.929993,126.664528,6305545
11/11/2014,135,135.800003,133.850006,135.320007,127.03064,5124080
12/11/2014,135.800003,140.940002,135.619995,140.130005,131.546005,17274100
13/11/2014,141,142.479996,138.020004,138.690002,130.194214,15115325
14/11/2014,138.779999,140.059998,137.520004,137.889999,129.443207,8353105
17/11/2014,137.800003,139.399994,137.100006,137.910004,129.46199,6580170
18/11/2014,137.979996,139.880005,136.800003,138.710007,130.212982,7901560
19/11/2014,138.600006,139.300003,135.559998,136.210007,127.866142,5732640
20/11/2014,136.419998,136.710007,134,135.089996,126.81472,6640050
21/11/2014,138.399994,141.100006,137.600006,140.600006,131.987213,24618510
24/11/2014,141.5,141.520004,138.800003,139.729996,131.170502,10982620
25/11/2014,140.190002,140.199997,134.979996,135.660004,127.349808,11316990
26/11/2014,134.330002,137.800003,134.220001,136.710007,128.335495,12708050
27/11/2014,136.399994,139,135.210007,138.649994,130.156647,11706160
28/11/2014,139.039993,143.979996,139.039993,141.990005,133.292068,16628900
01/12/2014,142.059998,143.899994,142,142.929993,134.174469,13368260
02/12/2014,141.809998,143.960007,139.779999,143.580002,134.784668,15632775
03/12/2014,143.600006,150,143.600006,148.259995,139.177979,25366385
04/12/2014,148.800003,152.5,146.440002,151.919998,142.613754,16231820
05/12/2014,151.649994,153.350006,149.279999,150.119995,140.924026,10470870
08/12/2014,150.240005,150.399994,146.710007,147.149994,138.135971,11133160
09/12/2014,146.380005,147.759995,142.619995,143.360001,134.57814,13694005
10/12/2014,142.600006,145.759995,142.600006,143.449997,134.662628,17204115
11/12/2014,143,144.259995,140.410004,140.960007,132.325165,16623555
12/12/2014,141.539993,142.720001,139.100006,139.779999,131.217438,12044030
15/12/2014,138.380005,143.699997,138.050003,141.710007,133.029221,13295620
16/12/2014,140.399994,140.860001,136.039993,138.190002,129.724823,24593550
17/12/2014,136.800003,140,134,137.279999,128.870575,22411880
18/12/2014,140,144.899994,139.929993,143.949997,135.132004,16173390
19/12/2014,146.009995,147.300003,144.220001,145.690002,136.765396,16823360
22/12/2014,145.199997,148.960007,144.020004,148.25,139.168579,10991390
23/12/2014,149.690002,149.899994,146.199997,147.089996,138.079651,11301155
24/12/2014,147.520004,149.779999,146.5,149.009995,139.882034,9685860
26/12/2014,149.229996,149.660004,147.339996,148.199997,139.121658,6999975
29/12/2014,149.199997,149.75,147.279999,148.490005,139.393906,8101710
30/12/2014,148.800003,153.889999,147.270004,153.520004,144.115768,20468880
31/12/2014,153.520004,155,152.360001,154.410004,144.951248,10031815
01/01/2015,153.800003,154.929993,153.210007,154.509995,145.045105,3675025
02/01/2015,154.600006,159.160004,154.199997,158.440002,148.734375,10627395
05/01/2015,159.300003,160.979996,157.960007,158.779999,149.053558,14164070
06/01/2015,157.710007,157.759995,153.669998,154.330002,144.876144,12749005
07/01/2015,154,155.199997,150.850006,151.470001,142.191345,15567125
08/01/2015,154,154.899994,152.199997,153.830002,144.406784,11130605
09/01/2015,156,156.460007,150.270004,152.770004,143.411713,13265440
12/01/2015,153.199997,156.199997,151.699997,155.570007,146.040192,9423490
13/01/2015,157.100006,159.75,155.199997,156.350006,146.7724,17997855
14/01/2015,157.589996,158.600006,155.039993,157.339996,147.701752,30983715
15/01/2015,163.600006,165,161.399994,162.639999,152.677094,30096355
16/01/2015,162.699997,163.740005,160,160.529999,150.696335,24563605
19/01/2015,161.990005,165.449997,161.259995,164.990005,154.883163,14671960
20/01/2015,165.399994,172.589996,165.399994,171.669998,161.153946,20434335
21/01/2015,172.199997,176,169.699997,171.039993,160.562515,24417815
22/01/2015,171.800003,172.580002,168.279999,170.399994,159.961731,11307420
23/01/2015,172.880005,176.350006,171.5,175.240005,164.505264,18715695
27/01/2015,176,177,172.440002,176.570007,165.753769,17618110
28/01/2015,176.240005,179,174.869995,176.759995,165.932144,15155780
29/01/2015,175.809998,177.580002,174.399994,174.850006,164.13916,18110675
30/01/2015,175.600006,177.190002,171.399994,172.490005,161.923721,15269195
02/02/2015,171.789993,171.789993,163.809998,166.440002,156.244293,40766690
03/02/2015,167.979996,168.139999,160.199997,161.429993,151.541199,29277895
04/02/2015,162.199997,164.380005,158.320007,160.470001,150.640015,18173280
05/02/2015,160.160004,165.399994,158.800003,161.570007,151.672668,19136815
06/02/2015,162,163.979996,159.619995,162.160004,152.226486,15057070
09/02/2015,161,161.5,158.199997,159.309998,149.551086,12726995
10/02/2015,157.940002,165.960007,146.800003,163.559998,153.540741,21805225
11/02/2015,164,167,164,165.309998,155.183502,12201935
12/02/2015,164.839996,168.240005,163.050003,167.820007,157.53978,14864220
13/02/2015,168.399994,169,166.25,167.009995,156.779373,11192775
16/02/2015,167.899994,167.910004,162.419998,163.130005,153.137085,12646900
18/02/2015,163.199997,164.970001,161.229996,163.929993,153.888062,12668965
19/02/2015,164.699997,165.440002,160.520004,162.669998,152.705261,12998200
20/02/2015,162.779999,166.399994,160.800003,165.009995,154.901901,12511580
23/02/2015,168.199997,168.360001,161.350006,162.199997,152.264053,16180655
24/02/2015,162.399994,162.399994,159,160.070007,150.264526,17155100
25/02/2015,160.600006,162.130005,158.600006,158.970001,149.231903,15775115
26/02/2015,159,160.229996,156.020004,156.720001,147.119736,21484770
27/02/2015,157.979996,164.899994,157.220001,164.160004,154.103989,19578860
28/02/2015,null,null,null,null,null,null
02/03/2015,175,177.699997,173.009995,176.5,165.68808,29341120
03/03/2015,176.979996,177,173,175.729996,164.965225,10322765
04/03/2015,181.210007,181.789993,169.960007,171.330002,160.834763,20876230
05/03/2015,171,172.979996,168.5,171.339996,160.844147,13710620
09/03/2015,169,169.759995,164.25,164.830002,154.732941,13809950
10/03/2015,165.190002,169.199997,163.389999,165.520004,155.380676,17286410
11/03/2015,165.600006,166.660004,163.279999,164.580002,154.498245,13969840
12/03/2015,165.800003,166.699997,163.919998,164.639999,154.554565,8946110
13/03/2015,166.25,166.580002,159.5,160.669998,150.827774,13538380
16/03/2015,161.399994,163.979996,159.5,162.770004,152.799133,12452355
17/03/2015,164.300003,167.759995,163.300003,166.639999,156.432053,12641860
18/03/2015,167.399994,171.779999,165.759995,171.139999,160.656403,21565815
19/03/2015,172.600006,174.119995,165.070007,166.800003,156.582275,19070450
20/03/2015,165.789993,168.399994,163.309998,166.410004,156.216156,16854390
23/03/2015,167.279999,167.800003,164.720001,165.839996,155.681061,8688850
24/03/2015,165.740005,167.199997,162.440002,164.529999,154.451309,21492620
25/03/2015,164.600006,165.399994,160.800003,161.300003,151.419189,14640920
26/03/2015,160.199997,164.600006,158.410004,161.270004,151.391022,42225610
27/03/2015,162.559998,164.399994,156.639999,163.199997,153.202774,28115590
30/03/2015,163.869995,165.539993,163,164.589996,154.507645,12687060
31/03/2015,165.539993,166.779999,162.160004,163.149994,153.155869,14274760
01/04/2015,162.440002,170.199997,161.619995,169.550003,159.163818,14082540
06/04/2015,170.009995,171.559998,168.199997,169.179993,158.816483,11597585
07/04/2015,170.5,170.5,167.089996,168.160004,157.858948,13655825
08/04/2015,168.759995,168.759995,163.800003,164.119995,154.066437,19859170
09/04/2015,165.199997,168.759995,164.369995,168.339996,158.027908,19811865
10/04/2015,169.289993,170.080002,167.610001,168.520004,158.196899,11584115
13/04/2015,168.779999,169.360001,167.130005,168.339996,158.027908,9860795
15/04/2015,168.860001,172.800003,167.199997,169.130005,158.769531,17151840
16/04/2015,169.729996,170.919998,167.080002,170.160004,159.736435,12454880
17/04/2015,170.070007,170.070007,161.240005,161.880005,151.963638,20015130
20/04/2015,162.580002,163.139999,155.009995,157.580002,147.927063,22838400
21/04/2015,156.529999,160.600006,154.360001,156.75,147.147888,17859615
22/04/2015,158,160.320007,155.240005,159.210007,149.457199,34472565
23/04/2015,161,171,160.979996,170.259995,159.830292,66203965
24/04/2015,170.800003,170.940002,164.100006,164.789993,154.695389,25613130
27/04/2015,165.559998,166.039993,160.770004,162.220001,152.282822,15325245
28/04/2015,161.759995,166.360001,161.100006,165.289993,155.164749,24754225
29/04/2015,164.800003,168.979996,164,166.910004,156.685516,16815610
30/04/2015,166.320007,169.759995,165.389999,167.889999,157.605484,32475555
04/05/2015,169.399994,171.839996,168,170.779999,160.318451,10958590
05/05/2015,170.399994,173.110001,169.839996,171.490005,160.98497,11601860
06/05/2015,170,170.800003,163.399994,164.210007,154.150925,15416255
07/05/2015,163.960007,163.960007,157.639999,159.679993,149.898392,16180565
08/05/2015,161.300003,165.899994,160.690002,165.220001,155.099045,17101355
11/05/2015,166.399994,169.679993,165.399994,168.869995,158.525452,10048910
12/05/2015,168.699997,168.699997,163.800003,164.529999,154.451309,11975115
13/05/2015,165.199997,169.949997,165.119995,168.149994,157.849564,19426025
14/05/2015,167.880005,169,165.279999,167.759995,157.483444,15087310
15/05/2015,168.880005,172.860001,168.320007,169.910004,159.501755,17026980
18/05/2015,170.740005,173.759995,170.410004,172.910004,162.317993,11991900
19/05/2015,172.800003,175.550003,171.600006,172.809998,162.224106,17563885
20/05/2015,173.339996,175.800003,173.199997,174.960007,164.242401,11868010
21/05/2015,173.990005,174.199997,170.580002,172.160004,163.2939,9573470
22/05/2015,172.759995,174.5,172.240005,173.369995,164.441589,9091245
25/05/2015,173.399994,173.649994,170.110001,170.539993,161.757324,6228425
26/05/2015,171.240005,172.899994,169.050003,172.149994,163.284424,8637040
27/05/2015,169.600006,174.800003,169.600006,174.179993,165.209854,9011875
28/05/2015,174.339996,175.179993,171.220001,171.809998,162.961914,15283635
29/05/2015,172.139999,176.869995,172.139999,176.460007,167.372467,10859570
01/06/2015,176.979996,179.5,175.619995,175.910004,166.850769,12704125
02/06/2015,176.589996,176.610001,168.270004,169.139999,160.429413,16620215
03/06/2015,168.600006,168.740005,165,165.880005,157.337326,21569610
04/06/2015,167,167.179993,164.050003,165.429993,156.910492,16055485
05/06/2015,165.399994,168.199997,163.630005,164.679993,156.199112,13471950
08/06/2015,166,166.100006,163.110001,164.520004,156.047363,10556045
09/06/2015,164.580002,167.100006,163.639999,164.639999,156.161179,11576335
10/06/2015,164.600006,167.279999,164.600006,166.690002,158.105621,8792205
11/06/2015,168,168.690002,160.399994,160.919998,152.632751,15458335
12/06/2015,159.779999,162.169998,158.800003,161.089996,152.793991,15189245
15/06/2015,162.380005,163,159.610001,160.710007,152.433578,9629465
16/06/2015,160.800003,163.800003,159.220001,163.100006,154.700485,10452720
17/06/2015,164,164.740005,162.320007,163.419998,155.004013,10595150
18/06/2015,162.100006,165.679993,161.429993,164.929993,156.436234,15115310
19/06/2015,165.199997,166.949997,164.399994,165.979996,157.432175,9672370
22/06/2015,167.160004,172.800003,167.020004,171.880005,163.028336,16062505
23/06/2015,172.179993,173.960007,171.160004,173.279999,164.356232,12920395
24/06/2015,172.199997,174.759995,170.5,172.009995,163.151627,9633250
25/06/2015,171.479996,173,169.600006,171.729996,162.886032,9546750
26/06/2015,170.399994,171.119995,167.919998,170.149994,161.387421,8739610
29/06/2015,166.600006,168,164.800003,167.509995,158.883362,13008910
30/06/2015,167.800003,169.199997,166.809998,168.770004,160.078491,10901255
01/07/2015,168.779999,174.300003,168.330002,173.410004,164.479553,10008360
02/07/2015,173.600006,175.600006,173.399994,173.940002,164.982224,12745860
03/07/2015,173.960007,174.910004,172.440002,174.270004,165.295242,5434175
06/07/2015,171.940002,174.139999,171,173.910004,164.953781,9839550
07/07/2015,174,175.580002,171.25,172.399994,163.521515,8516965
08/07/2015,170,170.529999,158.440002,159.5,151.285889,51260720
09/07/2015,161.800003,164,159,159.960007,151.722198,30729465
10/07/2015,161.589996,162.869995,160.800003,161.970001,153.628677,12458255
13/07/2015,163,164.020004,157.600006,162.899994,154.510773,23861560
14/07/2015,163,164.380005,161.199997,162.399994,154.03653,13142700
15/07/2015,162.339996,163,160.199997,160.860001,152.575851,13717715
16/07/2015,161.600006,167.139999,160.960007,166.070007,157.517532,28100665
17/07/2015,164.199997,167.199997,162.399994,164.910004,156.417267,21185955
20/07/2015,165.179993,165.399994,162.800003,163.589996,155.165253,10734130
21/07/2015,164,164.509995,161.009995,161.529999,153.211334,7971710
22/07/2015,161.399994,164.979996,160.220001,164.619995,156.142212,13214535
23/07/2015,164.399994,166.399994,163.009995,164.070007,155.620514,9892340
24/07/2015,164.199997,165.5,161.199997,161.630005,153.306198,12759565
27/07/2015,161.600006,161.869995,156.449997,157.059998,148.971527,16092860
28/07/2015,157.589996,159.990005,156.820007,158.990005,150.80217,10796865
29/07/2015,160.380005,164.199997,159.199997,163.220001,154.814316,32223395
30/07/2015,164.399994,165.179993,161.759995,162.5,154.131378,19520480
31/07/2015,163.580002,168.160004,162.820007,165.789993,157.251953,21541175
03/08/2015,166.990005,168.179993,164.850006,166.649994,158.067657,19091075
04/08/2015,166.300003,168.699997,165.009995,168.330002,159.661133,18714140
05/08/2015,168.800003,169.289993,165.839996,166.119995,157.564957,6614900
06/08/2015,166.600006,167.279999,165,165.520004,156.99585,7253480
07/08/2015,165.600006,165.940002,163.869995,164.289993,155.829193,6664450
10/08/2015,164.800003,166.860001,162.419998,163.350006,154.937607,11091580
11/08/2015,164,164.600006,159.399994,159.729996,151.504044,12570600
12/08/2015,158.960007,159,153.339996,154,146.069138,15414625
13/08/2015,156,157,151.440002,152.429993,144.579971,17850695
14/08/2015,153.199997,159.759995,153,159.360001,151.153091,18962485
17/08/2015,159.389999,160.5,156.679993,158.119995,149.976944,7442630
18/08/2015,158.990005,160,156.350006,157.199997,149.104324,9974165
19/08/2015,157.600006,157.919998,154.309998,154.850006,146.875351,8477175
20/08/2015,154.800003,155.160004,140.660004,144.009995,136.593597,34706850
21/08/2015,141.789993,141.800003,135.860001,138.429993,131.30098,47775905
24/08/2015,132.600006,132.600006,119,125.940002,119.454185,49036520
25/08/2015,129.600006,136.990005,127.5,136.139999,129.128906,35878850
26/08/2015,136.139999,139,132.559998,136.330002,129.309097,28419915
27/08/2015,140.940002,141,133.720001,137.520004,130.437836,30871450
28/08/2015,139.970001,140.360001,131.759995,135.339996,128.370102,29301755
31/08/2015,135.389999,138.850006,134.199997,137.889999,130.788757,14909355
01/09/2015,135.979996,135.979996,130.559998,133.279999,126.416183,20935610
02/09/2015,135,135.440002,130.460007,131.850006,125.059837,18930000
03/09/2015,133.199997,135.279999,132.160004,134.339996,127.421593,15062695
04/09/2015,133,133.600006,127,129.440002,122.773941,18705090
07/09/2015,129.800003,131.25,128.220001,130.139999,123.437897,13447880
08/09/2015,131.279999,140.179993,130.639999,139.369995,132.192566,34189085
09/09/2015,143.550003,144.779999,142,143.309998,135.929657,30508645
10/09/2015,139,143.940002,138.199997,142.600006,135.256226,17735250
11/09/2015,143.940002,145.270004,140.869995,142.190002,134.867325,15170375
14/09/2015,142,146.820007,141.259995,146.330002,138.794128,16565705
15/09/2015,146.539993,148.25,145.070007,145.589996,138.092224,16110920
16/09/2015,147,152.080002,147,151.690002,143.878098,27152445
18/09/2015,154.600006,155.800003,152.720001,154.330002,146.382141,26829095
21/09/2015,151.929993,154.559998,151.179993,153.440002,145.537964,16264740
22/09/2015,154.399994,154.759995,144.600006,146.649994,139.097641,19125910
23/09/2015,144.600006,148.779999,142.850006,147.649994,140.046127,28532335
24/09/2015,147.539993,148.699997,143.720001,144.179993,136.754822,18338545
28/09/2015,144,148.300003,144,145.979996,138.462143,17370665
29/09/2015,144.020004,149.800003,140.550003,147.720001,140.112534,38504095
30/09/2015,148.860001,150.869995,144.660004,145.940002,138.42421,21025405
01/10/2015,147.800003,147.880005,143,145.720001,138.21553,18723595
05/10/2015,146.550003,150.600006,146.550003,150.050003,142.32254,16198610
06/10/2015,150.479996,151.320007,147.380005,148.619995,140.966171,13222105
07/10/2015,148.619995,149.130005,146.720001,147.149994,139.571884,12428940
08/10/2015,146.600006,147.100006,144.089996,145.470001,137.978424,13806750
09/10/2015,146.660004,148.380005,144.020004,145.130005,137.65593,13380905
12/10/2015,145.860001,147.300003,144.119995,144.75,137.295486,11647585
13/10/2015,145.179993,147.220001,144.800003,146.759995,139.201996,15112280
14/10/2015,146.600006,148.520004,146,147.740005,140.131516,9671405
15/10/2015,148.399994,152.220001,148.399994,151.830002,144.01088,19755775
16/10/2015,152,154.940002,150.449997,154.710007,146.742554,16218250
19/10/2015,154.570007,155.190002,153.220001,154.089996,146.15448,9387355
20/10/2015,154.179993,155.740005,152.270004,154.020004,146.088104,13621220
21/10/2015,154,155.080002,151.399994,153.059998,145.177536,9432540
23/10/2015,154.520004,156,152.800003,154.229996,146.287277,12371450
26/10/2015,154.800003,155.199997,148.720001,149.240005,141.554276,11315700
27/10/2015,149.199997,151.259995,148.399994,150.259995,142.521744,13654945
28/10/2015,148.199997,149.690002,143.360001,145.529999,138.035324,20105845
29/10/2015,145.979996,149.520004,141.550003,148.720001,141.061035,59974035
30/10/2015,149.979996,153.130005,148.800003,151.729996,143.916016,20048755
02/11/2015,151.039993,154.699997,150.479996,154.399994,146.448502,13308240
03/11/2015,155.080002,156.300003,153.300003,155.860001,147.833344,15156160
04/11/2015,156.800003,158,156.039993,156.75,148.677505,12395670
05/11/2015,156,156.100006,151.820007,152.399994,144.551514,12105005
06/11/2015,152.440002,154.740005,150,151.690002,143.878098,12841760
09/11/2015,148.800003,153.639999,147.059998,152.389999,144.542038,19696955
10/11/2015,151.029999,153.300003,147.419998,147.929993,140.311722,11980700
13/11/2015,150.699997,151.5,146.699997,147.619995,140.017685,19647750
16/11/2015,147.199997,150.600006,147.020004,150.190002,142.455353,12772960
17/11/2015,151.279999,151.479996,147.399994,149.130005,141.449936,15427460
18/11/2015,149.130005,150.199997,144.039993,144.610001,137.162704,13495465
19/11/2015,145.699997,146.979996,144.820007,146.679993,139.126083,16618620
20/11/2015,146.669998,148.320007,145.020004,146.240005,138.708755,13068955
23/11/2015,146.800003,148.949997,146.419998,148.130005,140.501434,11223220
24/11/2015,148,149.639999,147.580002,148.830002,141.16539,12498670
26/11/2015,149.389999,150.800003,149.039993,149.960007,142.237183,14841055
27/11/2015,150.199997,153.940002,149.770004,152.539993,144.684311,12464520
30/11/2015,152.399994,154.199997,152.399994,153.399994,145.500031,11087220
01/12/2015,154,154.399994,151.740005,152.039993,144.210052,10485970
02/12/2015,152.440002,152.740005,149.600006,150.130005,142.398422,9236230
03/12/2015,149,151.779999,149,150.410004,142.664017,10662525
04/12/2015,149,150.240005,147.710007,148,140.378128,8180645
07/12/2015,148.979996,149.179993,146.5,146.979996,139.410645,7792800
08/12/2015,146.199997,147,144.720001,145.149994,137.674881,7330215
09/12/2015,145,146.979996,142.690002,143.339996,135.958099,10317275
10/12/2015,143.979996,144.360001,140.460007,141.419998,134.136978,16252330
11/12/2015,141.800003,142.740005,134.449997,136.119995,129.109909,28722100
14/12/2015,135.820007,137.800003,133.600006,136.649994,129.612625,17360285
15/12/2015,137.600006,138.839996,135.149994,138.270004,131.149231,13407435
16/12/2015,139.399994,142.119995,138.850006,139.710007,132.51506,18151740
17/12/2015,141.600006,144.75,141.139999,144.220001,136.792786,18659360
18/12/2015,143.580002,145.490005,142.720001,143.740005,136.337524,16685490
21/12/2015,143.399994,145.300003,143.380005,143.770004,136.365967,9460115
22/12/2015,143.990005,145.559998,142.399994,142.789993,135.436432,8068060
23/12/2015,143.600006,145.199997,143.600006,144.949997,137.485184,8680400
24/12/2015,145.229996,145.880005,144.020004,144.869995,137.409317,6064000
28/12/2015,145.179993,147.220001,145.039993,146.589996,139.040726,8447475
29/12/2015,146.889999,147.190002,145.600006,146.289993,138.75618,7058305
30/12/2015,146.759995,147.380005,146.020004,146.850006,139.287323,6045445
31/12/2015,146.820007,147.300003,144.679993,145.160004,137.684387,6457360
01/01/2016,145.529999,147.100006,144.550003,146.490005,138.945892,4988895
04/01/2016,145.979996,145.979996,140.220001,141.149994,133.880875,12693585
05/01/2016,141.800003,142.619995,139.679993,141.539993,134.250809,10345630
06/01/2016,142.389999,143.380005,140.300003,140.770004,133.520477,8329590
07/01/2016,138.580002,138.580002,135.139999,135.770004,128.777954,12052960
08/01/2016,137,139.800003,136.669998,138.740005,131.595032,12796475
11/01/2016,137,140.929993,135.25,138.899994,131.746765,14801465
12/01/2016,139.509995,139.889999,133.679993,134.589996,127.658714,15401165
13/01/2016,136.300003,137.970001,132.020004,136.539993,129.508301,24823865
14/01/2016,134.589996,135.729996,132.399994,134.839996,127.895844,17869410
15/01/2016,136,136.720001,132.020004,132.740005,125.904007,18152225
18/01/2016,132.199997,134.009995,130.339996,131.199997,124.443298,18905815
19/01/2016,132.600006,137.300003,131.5,136.25,129.233246,24393180
20/01/2016,134.779999,135.160004,126.309998,129.25,122.593735,26445660
21/01/2016,131.009995,134.600006,129.490005,130.860001,124.120819,20534760
22/01/2016,133.399994,137.940002,132.350006,136.800003,129.754913,16567570
25/01/2016,138.380005,139.020004,134.699997,135.5,128.521851,9817820
27/01/2016,136.020004,136.960007,133,135.610001,128.626205,10075060
28/01/2016,135.970001,137.279999,133.529999,134.309998,127.39315,16022000
29/01/2016,132.600006,149.899994,130.229996,149.360001,141.668091,87063495
01/02/2016,150.880005,155.160004,148.899994,154.479996,146.524399,55294340
02/02/2016,154.479996,157,152.080002,152.860001,144.987854,32985285
03/02/2016,150.270004,157.800003,150.009995,155.539993,147.529816,29323850
04/02/2016,156.940002,157.589996,150.850006,151.869995,144.048813,29722165
05/02/2016,151.839996,155.979996,151.839996,155.410004,147.406509,15978405
08/02/2016,155.039993,157.899994,153,153.669998,145.756119,16112350
09/02/2016,151.710007,153.779999,148.300003,149.369995,141.677551,19050925
10/02/2016,148.419998,149.350006,145.520004,147.070007,139.496017,21933695
11/02/2016,147,147.960007,141.919998,142.889999,135.531265,15571410
12/02/2016,144,146.589996,138.440002,145.690002,138.187073,22277665
15/02/2016,147.039993,152.360001,147.029999,150.679993,142.920105,18884615
16/02/2016,151.690002,151.860001,146.199997,146.770004,139.211456,16563985
17/02/2016,146.580002,146.580002,140.240005,144.070007,136.650528,26398540
18/02/2016,145.600006,147.179993,141.279999,142.850006,135.493332,16055755
19/02/2016,142.199997,144.720001,141.710007,142.509995,135.170837,11826110
22/02/2016,143.199997,144.100006,141.839996,142.550003,135.208786,8648975
23/02/2016,142.5,143.449997,136.240005,137.270004,130.200714,21500155
24/02/2016,136.770004,140.75,134.410004,138.130005,131.016434,20841410
25/02/2016,138.960007,139.009995,133.320007,134.100006,127.19397,22305795
26/02/2016,136.460007,138.399994,133.779999,137.309998,130.238647,20627085
29/02/2016,137.589996,140.800003,132.669998,137.800003,130.703415,24929325
01/03/2016,139.360001,144.360001,138.190002,143.880005,136.470291,20408715
